channel,m1,c1,m2,c2,sideslip,vw,middle_alpha
C_S,0.0005065556438100464,0.14779337125258812,0.0002700736630453105,0.14862105818526472,-14.0,25.0,3.5
C_roll,0.003450943437446195,-0.04207767227100878,0.00399722259975051,-0.043989649339073886,-14.0,25.0,3.5
C_pitch,-0.022384646184351917,-1.1516047547718156,-0.02123738332845224,-1.1556201747674644,-14.0,25.0,3.5
C_yaw,0.004770901287857808,0.7091030846167884,0.001533603167411805,0.7204336280383494,-14.0,25.0,3.5
C_L,0.0027504429173684673,0.20472905126040675,0.0033836468069065317,0.20251283764702355,-12.0,5.0,3.5
C_D,-0.00045240816813996594,0.74034337849603,0.0027844013804490956,0.7290145450759683,-12.0,5.0,3.5
C_S,0.00033962262979543594,0.18535549401361007,0.0013954314735011492,0.1816601630606401,-12.0,5.0,3.5
C_roll,0.0029058784784331618,0.08059786653922094,0.006340675678696423,0.06857607633829953,-12.0,5.0,3.5
C_pitch,-0.02390941891021064,-1.168118031263165,-0.03162507808695129,-1.1411132241445727,-12.0,5.0,3.5
C_yaw,0.002964531142457338,0.7572892869821237,0.005562544211730182,0.7481962412396688,-12.0,5.0,3.5
C_L,0.0018608733232827323,0.20970587052013673,0.0012808413991659533,0.21173598225454546,-12.0,10.0,3.5
C_D,0.00018300001020550932,0.7462943849110202,0.00106517483727706,0.7432067730162697,-12.0,10.0,3.5
C_S,0.00022071570424713133,0.12531047422909014,0.0009156716967145822,0.12287812825545408,-12.0,10.0,3.5
C_roll,0.0020486754009001,-0.03956028071848705,0.0044373294513523715,-0.04792056989507,-12.0,10.0,3.5
C_pitch,-0.02338183021084499,-1.1887374638858665,-0.02275517989525282,-1.1909307399904392,-12.0,10.0,3.5
C_yaw,0.0029603011336319547,0.6283699407650155,0.0032026898390652234,0.627521580295999,-12.0,10.0,3.5
C_L,0.0007227405904166219,0.19920859437104144,0.0014950978981345226,0.1965053437940288,-12.0,15.0,3.5
C_D,-0.00014471360550420177,0.7405909142141958,0.0012690906214418097,0.7356425994198847,-12.0,15.0,3.5
C_S,0.00029363409049947426,0.11121853486415234,0.0008302503153541547,0.10934037807716096,-12.0,15.0,3.5
C_roll,0.002540210356423682,-0.05966183952509988,0.003698958466044587,-0.06371745790877305,-12.0,15.0,3.5
C_pitch,-0.02016431611973153,-1.1502140572598334,-0.0236258458587055,-1.1380987031734244,-12.0,15.0,3.5
C_yaw,0.002771727723577442,0.5927170672961686,0.0031492295094496916,0.5913958110456157,-12.0,15.0,3.5
C_L,0.0006621747441544017,0.19476917037985328,0.000949392979567919,0.19376390655590597,-12.0,20.0,3.5
C_D,-0.0004271780796675375,0.7320872412080875,0.001013451182452408,0.7270450387906677,-12.0,20.0,3.5
C_S,0.0001807774800188927,0.11002167157841197,0.0006559347517968092,0.10835862112718928,-12.0,20.0,3.5
C_roll,0.002684052040368058,-0.0526804093834372,0.0034133488711659203,-0.05523294829122972,-12.0,20.0,3.5
C_pitch,-0.019834199438654682,-1.1244525033494581,-0.021147478085340638,-1.1198560280860574,-12.0,20.0,3.5
C_yaw,0.0025830193652397835,0.5840848638825756,0.002565941504237839,0.5841446363960825,-12.0,20.0,3.5
C_L,0.0005983120150420328,0.19032036624664256,0.0010983520925966278,0.18857022597520148,-12.0,25.0,3.5
C_D,0.00017517782727547015,0.7270922479136669,0.0014560402929040248,0.722609229283967,-12.0,25.0,3.5
C_S,0.00041280618799890116,0.11104139612519424,0.00027212148483284364,0.11153379258627545,-12.0,25.0,3.5
C_roll,0.0031192921764388493,-0.04505352176965937,0.0026034556993962342,-0.043248094100010216,-12.0,25.0,3.5
C_pitch,-0.020016707201024702,-1.1055437986367176,-0.022458206070953998,-1.096998552591965,-12.0,25.0,3.5
C_yaw,0.003243320046530007,0.5849848168832588,0.002065676668378005,0.5891065687067908,-12.0,25.0,3.5
C_L,0.003796444850331723,0.2102509932611926,0.0016527235510726144,0.21775401780859946,-10.0,5.0,3.5
C_D,5.2925818765262673e-05,0.7157361878702461,0.0017272622018661057,0.7098760105293932,-10.0,5.0,3.5
C_S,-0.0005488658493693234,0.13469293097543353,0.0008691986273176624,0.12972970530702907,-10.0,5.0,3.5
C_roll,2.7650383201311345e-05,0.042867486939046906,0.005732912851218902,0.02289906830098534,-10.0,5.0,3.5
C_pitch,-0.027166277783478868,-1.1815784337558395,-0.024464713791932872,-1.1910339077262506,-10.0,5.0,3.5
C_yaw,0.0008134184417684034,0.6152968228540051,0.003765209228082428,0.604965555101906,-10.0,5.0,3.5
C_L,0.0015142025050438527,0.20250214301333042,0.001837985779588916,0.20136890155242268,-10.0,10.0,3.5
C_D,-5.969363657668717e-05,0.7152734349733413,0.0015118524866774602,0.7097730235419518,-10.0,10.0,3.5
C_S,0.00020200724091875736,0.08626028867302915,0.0010940574293029797,0.08313811301368437,-10.0,10.0,3.5
C_roll,0.0015167176877138027,-0.04732464266135791,0.00363690941683428,-0.05474531371327958,-10.0,10.0,3.5
C_pitch,-0.021087080793903666,-1.1498472899112036,-0.024609916456918894,-1.1375173650906503,-10.0,10.0,3.5
C_yaw,0.001942569206363516,0.5048896209250224,0.0036159848307686974,0.4990326662396043,-10.0,10.0,3.5
C_L,0.001304368967026064,0.20161290044324337,0.001123071247882753,0.20224744246024495,-10.0,15.0,3.5
C_D,0.0002949847183416086,0.7146884502497951,0.000832117839060299,0.7128084843272797,-10.0,15.0,3.5
C_S,0.0007657954574444184,0.07855647038121905,0.0003515626617972988,0.08000628516598396,-10.0,15.0,3.5
C_roll,0.002353069181407056,-0.062050183460561195,0.002572996272982869,-0.06281992828107655,-10.0,15.0,3.5
C_pitch,-0.02127361672384042,-1.1452788717590225,-0.021431100882606937,-1.14472767720334,-10.0,15.0,3.5
C_yaw,0.0031957033551629076,0.48749551833698096,0.0017856481801045083,0.4924307114496853,-10.0,15.0,3.5
C_L,0.0008806613956106272,0.1952955716189737,0.0006643009756162731,0.19605283308895394,-10.0,20.0,3.5
C_D,-0.00012438630794524045,0.7060697273664555,0.0002912649401455659,0.7046149479981376,-10.0,20.0,3.5
C_S,0.0005541979721544325,0.08022424369590579,-9.6667108133838e-05,0.08250227147691473,-10.0,20.0,3.5
C_roll,0.0024348514805523883,-0.052721078343497554,0.001895555389847516,-0.05083354202603051,-10.0,20.0,3.5
C_pitch,-0.01962502397914546,-1.1086573398603286,-0.019649701913698955,-1.1085709670893913,-10.0,20.0,3.5
C_yaw,0.002644348878185066,0.48415436038497034,0.0005550610712661742,0.49146686770918646,-10.0,20.0,3.5
C_L,0.0006771600656346244,0.1890911248026642,0.000897600324270022,0.18831958389744033,-10.0,25.0,3.5
C_D,0.00040880341737086384,0.6980883876586972,0.0008934736457377768,0.696392041859413,-10.0,25.0,3.5
C_S,-0.00010583965297765613,0.07330674150875839,0.0005729308533824589,0.07093104473649799,-10.0,25.0,3.5
C_roll,0.0014026930755726794,-0.05593456793781688,0.002558693678006567,-0.05998057004633548,-10.0,25.0,3.5
C_pitch,-0.02002324584533073,-1.086043764340043,-0.020377453762929005,-1.084804036628449,-10.0,25.0,3.5
C_yaw,0.0017200254567996595,0.4675217412005822,0.0020686599057412832,0.46630152062928654,-10.0,25.0,3.5
C_L,0.002881172098225002,0.2021522706020037,0.003180672670627554,0.20110401859859475,-8.0,5.0,3.5
C_D,-0.0006475241660169132,0.6850647523619183,0.0024228067457281077,0.6743185941708107,-8.0,5.0,3.5
C_S,-0.0006051003069434098,0.09798501897793382,0.000985564425804602,0.0924176924133158,-8.0,5.0,3.5
C_roll,0.0006300601102473105,0.03803794826066321,0.0039183359054293715,0.026528982977525997,-8.0,5.0,3.5
C_pitch,-0.022957342499379804,-1.141196337650047,-0.028900389905534115,-1.1203956717285068,-8.0,5.0,3.5
C_yaw,-0.0003939968819981481,0.49004134495242674,0.003947142969059389,0.47484735547372536,-8.0,5.0,3.5
C_L,0.0016416281774363193,0.20037691756077178,0.0013319876220738887,0.20146065950454028,-8.0,10.0,3.5
C_D,-0.00015146277832547123,0.6891481802902132,0.0009884351647200993,0.6851585374895537,-8.0,10.0,3.5
C_S,0.00041309790916425144,0.06655942632819802,0.0004838538122169945,0.06631178066751342,-8.0,10.0,3.5
C_roll,0.0011140602506166614,-0.029507012578924213,0.0026025648421898816,-0.034716778649430485,-8.0,10.0,3.5
C_pitch,-0.02080242581249458,-1.1367879895414714,-0.021514154377214795,-1.1342969395649505,-8.0,10.0,3.5
C_yaw,0.001725020733566596,0.4216884126753237,0.0019351826613331151,0.4209528459281409,-8.0,10.0,3.5
C_L,0.0009801902397085537,0.20125563560514667,0.0013227931386404644,0.200056525458885,-8.0,15.0,3.5
C_D,-7.727065697004683e-05,0.6864153317327053,0.0012956649264764739,0.6816100571906425,-8.0,15.0,3.5
C_S,0.000252309700672223,0.05756231611473002,0.0005693983161526864,0.0564525059605484,-8.0,15.0,3.5
C_roll,0.0014985951662949374,-0.04345679859428688,0.0019304636974811762,-0.044968338453438714,-8.0,15.0,3.5
C_pitch,-0.01947739505383224,-1.1336465006700198,-0.021824174539461536,-1.1254327724703173,-8.0,15.0,3.5
C_yaw,0.00160578767816401,0.4019019055048509,0.0020299953112170774,0.40041717878916516,-8.0,15.0,3.5
C_L,0.0008658408011401743,0.19871605186334818,0.0006456331121225992,0.1994867787749097,-8.0,20.0,3.5
C_D,-0.0008877711415147986,0.6726616244222772,0.0008963629908112294,0.6664171549591361,-8.0,20.0,3.5
C_S,4.903421603038514e-05,0.056480798826837854,0.00030679490875395305,0.05557863640230537,-8.0,20.0,3.5
C_roll,0.0012971410897735256,-0.04235432606686164,0.001947007605882372,-0.044628858873242604,-8.0,20.0,3.5
C_pitch,-0.018437891813544646,-1.102146373418647,-0.018914277724648154,-1.1004790227297847,-8.0,20.0,3.5
C_yaw,0.0008586343057305462,0.39133614473791944,0.0011766102137028456,0.39022322906001644,-8.0,20.0,3.5
C_L,0.001126275506111126,0.19246147381396217,0.0005063221151882238,0.1946313106821923,-8.0,25.0,3.5
C_D,0.0007630330056192143,0.6734712411874335,0.00028943200756596375,0.67512884468062,-8.0,25.0,3.5
C_S,0.0004158260932029673,0.056441745244999515,0.00029184909544531946,0.056875664737151284,-8.0,25.0,3.5
C_roll,0.0014280197041241476,-0.03630060992580672,0.002062364353978483,-0.03852081620029689,-8.0,25.0,3.5
C_pitch,-0.020295462504142686,-1.0868717319583827,-0.017834384692786906,-1.095485504298128,-8.0,25.0,3.5
C_yaw,0.002443462603947653,0.39234826965775227,0.0009804170199048876,0.39746892920190197,-8.0,25.0,3.5
C_L,0.003848276591991468,0.21781326355191455,0.0018324429434926454,0.22486868132166044,-6.0,5.0,3.5
C_D,-0.0007406006666257835,0.6652481078612956,0.002118913793371789,0.655239807251304,-6.0,5.0,3.5
C_S,-0.0004101362228826473,0.09920103992073247,0.0009165143775737436,0.0945577628191351,-6.0,5.0,3.5
C_roll,2.0275289515351446e-05,0.04322499343472087,0.0048155727508155995,0.026441452320170002,-6.0,5.0,3.5
C_pitch,-0.025048895474387413,-1.1683187055830846,-0.024312783249197358,-1.1708950983712498,-6.0,5.0,3.5
C_yaw,-0.0003903444384599266,0.4160372901821128,0.0035693706430264638,0.4021782873969104,-6.0,5.0,3.5
C_L,0.001619344897524779,0.20945726911699938,0.0009179326106829522,0.21191221212094577,-6.0,10.0,3.5
C_D,-0.0003331676744495473,0.6630931531292599,0.0006202792330519234,0.6597560889530047,-6.0,10.0,3.5
C_S,-0.0001097584233284239,0.06648135123291318,0.0008121301891734127,0.06325474108915675,-6.0,10.0,3.5
C_roll,0.0011686528900528032,0.0007180805713874888,0.002927181710908169,-0.005436770301606292,-6.0,10.0,3.5
C_pitch,-0.02035683565865861,-1.1513114051580888,-0.01864519517063412,-1.1573021468661746,-6.0,10.0,3.5
C_yaw,0.0006720678616506611,0.35827838598579753,0.002293015335526599,0.3526050698272317,-6.0,10.0,3.5
C_L,0.0011650043386624103,0.20306413247451646,0.000847445807456693,0.20417558733373647,-6.0,15.0,3.5
C_D,6.260607156737665e-05,0.6556063145611738,0.0008837882337237093,0.6527321769936266,-6.0,15.0,3.5
C_S,0.00041876081898847416,0.06060974918922824,0.00028829076430627416,0.061066394380615945,-6.0,15.0,3.5
C_roll,0.0016668999061901341,-0.005040003714619369,0.0018520717562853326,-0.005688105189952564,-6.0,15.0,3.5
C_pitch,-0.018947943199383577,-1.117504632067986,-0.019725829424971073,-1.1147820302784297,-6.0,15.0,3.5
C_yaw,0.0020979624810928336,0.34809534203059533,0.0009390566128147067,0.3521515125695688,-6.0,15.0,3.5
C_L,0.0006157097471001339,0.19758869858030204,0.0007446378601032421,0.19713745018479115,-6.0,20.0,3.5
C_D,-0.0007198584842016213,0.6451245624600893,0.00041563710550120993,0.6411503278961295,-6.0,20.0,3.5
C_S,5.323636643693443e-05,0.05766319635140703,0.0003459983147036594,0.05663852953247349,-6.0,20.0,3.5
C_roll,0.001639320511152343,-0.006412808250252101,0.0018949450924082743,-0.00730749428464786,-6.0,20.0,3.5
C_pitch,-0.016718289191655814,-1.0867178333739114,-0.01804693608687285,-1.0820675692406518,-6.0,20.0,3.5
C_yaw,0.0007715136375081632,0.33416112332207254,0.0010252931987462437,0.33327289485773925,-6.0,20.0,3.5
C_L,0.0005756893597626494,0.19404584293345883,0.0005878616624332507,0.19400323987411172,-6.0,25.0,3.5
C_D,-0.0009158992803703261,0.6477189370319699,0.0008238358150708859,0.6416298641979257,-6.0,25.0,3.5
C_S,0.00014786785757133956,0.06516380492353291,0.0001176773300607585,0.06526947176981994,-6.0,25.0,3.5
C_roll,0.0019221883033078366,0.0009358578980283722,0.0017466982486155746,0.0015500730894512883,-6.0,25.0,3.5
C_pitch,-0.01678351596575621,-1.0787188497619395,-0.018009056004982444,-1.0744294596246478,-6.0,25.0,3.5
C_yaw,0.000931945659138397,0.3483371260370776,0.0007715844625919971,0.34889839022499,-6.0,25.0,3.5
C_L,0.004094249344101141,0.2254267384559988,0.0025669049248740945,0.23077244392329346,-4.0,5.0,3.5
C_D,0.00032919995158464183,0.6495316217464872,0.001516871608126268,0.6453747709485915,-4.0,5.0,3.5
C_S,-0.00035932821148899327,0.07937861756427497,0.0008739104761339875,0.07506228215759454,-4.0,5.0,3.5
C_roll,-0.0005543606624829516,0.03097499510182113,0.0043639557891869,0.01376088752097665,-4.0,5.0,3.5
C_pitch,-0.02613112581131235,-1.176144060976262,-0.025233237046003474,-1.179286671654843,-4.0,5.0,3.5
C_yaw,-0.000368028680222307,0.3127689284748192,0.0027041996137563843,0.30201612944589373,-4.0,5.0,3.5
C_L,0.0016674459777357312,0.21061104850392734,0.001122820130155759,0.21251723897045724,-4.0,10.0,3.5
C_D,-0.00015360719273909624,0.6450116170563277,0.0004461871602438083,0.6429123368208874,-4.0,10.0,3.5
C_S,-0.0002487247858740588,0.0669886701165229,0.0006219167511121378,0.06394142473707122,-4.0,10.0,3.5
C_roll,0.00076493875696877,0.011559573057867006,0.0030246798428264173,0.00365047925736524,-4.0,10.0,3.5
C_pitch,-0.019999104791803727,-1.1386605177389755,-0.018502216986935143,-1.1438996250560156,-4.0,10.0,3.5
C_yaw,1.409910917349501e-05,0.29195079811428637,0.0018094227176652718,0.28566716548456517,-4.0,10.0,3.5
C_L,0.0009576954023718649,0.2074242274526198,0.0009581584573859818,0.20742260676007038,-4.0,15.0,3.5
C_D,-0.0004511511537874263,0.6396810616507973,0.0009471319761460736,0.63478707069603,-4.0,15.0,3.5
C_S,-0.00014621322105351332,0.060476579480262395,0.0008359336567529416,0.05703906540793981,-4.0,15.0,3.5
C_roll,0.0011985465803754183,0.005316382788573936,0.00308133805650964,-0.0012733873778958404,-4.0,15.0,3.5
C_pitch,-0.01760601214600916,-1.12069597175091,-0.01922050005530136,-1.1150452640683872,-4.0,15.0,3.5
C_yaw,0.0003067005897244748,0.27923955033992587,0.002295548693681059,0.2722785819760778,-4.0,15.0,3.5
C_L,0.001056909651905204,0.20342645654295838,0.0004436172943790813,0.2055729797942998,-4.0,20.0,3.5
C_D,-0.000477596008222132,0.633332365136764,0.00028615510028875605,0.630659236256976,-4.0,20.0,3.5
C_S,-2.260985159874866e-05,0.06072329956459192,-5.852151796170085e-06,0.060664647615282896,-4.0,20.0,3.5
C_roll,0.0015313223145953098,0.008082349873354416,0.0016834897441208622,0.007549763870014982,-4.0,20.0,3.5
C_pitch,-0.017466635698996463,-1.09259811908011,-0.01699096137110483,-1.0942629792277305,-4.0,20.0,3.5
C_yaw,0.00048758832720463216,0.2773993316111828,6.595994632060732e-05,0.2788750309442769,-4.0,20.0,3.5
C_L,0.0006799224940699376,0.19730901019023092,0.000439314330666509,0.1981511387621429,-4.0,25.0,3.5
C_D,-0.0004473524418398338,0.6284971128410608,0.00030061695416751277,0.6258792199550351,-4.0,25.0,3.5
C_S,6.569112589975773e-05,0.06485155103235475,-2.3926811850626996e-05,0.0651652138144811,-4.0,25.0,3.5
C_roll,0.0019209768501866947,0.01490741149433757,0.0017146797401664051,0.015629451379408583,-4.0,25.0,3.5
C_pitch,-0.01686851918547934,-1.0701747899036482,-0.01675582653015426,-1.070569214197286,-4.0,25.0,3.5
C_yaw,0.0009878929884994511,0.2846270936511785,5.39377189918554e-05,0.2878959370944551,-4.0,25.0,3.5
C_L,0.0027461010827576435,0.20683808704602155,0.0029252608354996463,0.20621102791142454,-2.0,5.0,3.5
C_D,0.00027236995982613237,0.6340537229046567,0.0015966056842172882,0.6294188978692876,-2.0,5.0,3.5
C_S,-0.00043403463736958796,0.05363233963791736,0.00025375209819670445,0.051225086063435336,-2.0,5.0,3.5
C_roll,-0.00046837370939576957,0.012324706898329393,0.0029654764933553985,0.00030623118870030594,-2.0,5.0,3.5
C_pitch,-0.022497816125207508,-1.119608513764573,-0.025609979398190028,-1.1087159423091344,-2.0,5.0,3.5
C_yaw,-0.000420667393593479,0.19021272611437726,0.0008729067321908761,0.18568521667413201,-2.0,5.0,3.5
C_L,0.0014964939450811394,0.2129574647888889,0.0007774052913760052,0.21547427507685687,-2.0,10.0,3.5
C_D,-0.0002632230930356441,0.6322001994093771,0.0002336892911729362,0.6304610060646472,-2.0,10.0,3.5
C_S,9.313119172752803e-05,0.051211546132683645,0.00011592552498096759,0.05113176596629661,-2.0,10.0,3.5
C_roll,0.0006975801290952631,0.011563024496382279,0.001934440264925725,0.007234014020975662,-2.0,10.0,3.5
C_pitch,-0.019326673227683284,-1.1371820850490022,-0.017212632776528455,-1.144581226628044,-2.0,10.0,3.5
C_yaw,0.0006700108350221493,0.18973572323619836,0.00025197447510025446,0.191198850495925,-2.0,10.0,3.5
C_L,0.0009133387383822626,0.20766606493889259,0.0007750950068329139,0.20814991799931531,-2.0,15.0,3.5
C_D,-0.0002524146337410314,0.6260394665467055,0.00047261463061970863,0.6235018641214429,-2.0,15.0,3.5
C_S,0.0003364749609962166,0.04492144256536734,0.00012917435422363387,0.04564699468907138,-2.0,15.0,3.5
C_roll,0.0011942114000888845,0.008486793477318306,0.0016975539811060582,0.006725094443758197,-2.0,15.0,3.5
C_pitch,-0.017679302982761266,-1.1101432450076107,-0.017855098394679452,-1.109527961065897,-2.0,15.0,3.5
C_yaw,0.0013259995889788043,0.1736667197962382,0.0005314206362931614,0.17644774613063796,-2.0,15.0,3.5
C_L,0.0007408616852758943,0.19936762861270507,0.0012169615974621808,0.19770127892005307,-2.0,20.0,3.5
C_D,-0.0005489995386741002,0.6142938049822587,0.0011982635358604343,0.6081783842213878,-2.0,20.0,3.5
C_S,-5.198316552364631e-06,0.04322960051711758,8.789664438824798e-05,0.04290376815382543,-2.0,20.0,3.5
C_roll,0.0008100883223189861,0.006287121352102749,0.0015753688033426274,0.0036086396685200044,-2.0,20.0,3.5
C_pitch,-0.01637999724715974,-1.0653147960679523,-0.020403981096582438,-1.0512308525949727,-2.0,20.0,3.5
C_yaw,0.000322734158482057,0.1676882175415086,0.0004966440206527309,0.16707953302391124,-2.0,20.0,3.5
C_L,0.0008534196077215608,0.19967171548133683,0.0006303106064586447,0.20045259698575704,-2.0,25.0,3.5
C_D,-0.00033883822079451586,0.6198422929725419,0.0005378264519543123,0.616773966617921,-2.0,25.0,3.5
C_S,0.000283549481745169,0.048689054982053906,-0.00019827908718279111,0.050375454973301766,-2.0,25.0,3.5
C_roll,0.001352118176790952,0.01538731614109567,0.0011367290775171112,0.016141177988554113,-2.0,25.0,3.5
C_pitch,-0.017423688893557207,-1.0735933164089508,-0.01728420574516281,-1.0740815074283312,-2.0,25.0,3.5
C_yaw,0.0011891491211473181,0.1810135808511681,-0.00027447382000500315,0.1861362611452012,-2.0,25.0,3.5
C_L,0.0035402166509249777,0.228386661035911,0.0017153562469609431,0.2347736724497851,-0.0,5.0,3.5
C_D,0.00026757380762790705,0.6270255773619446,0.0019437464019018058,0.621158973281986,-0.0,5.0,3.5
C_S,-0.000408432934478243,-0.004949323408350149,0.0012563800112226336,-0.010776168718303218,-0.0,5.0,3.5
C_roll,-0.001583628544375432,-0.04454466658484579,0.0037038862887865884,-0.06305096850091287,-0.0,5.0,3.5
C_pitch,-0.024497237616076594,-1.180346547580899,-0.0224669395722026,-1.187452590734458,-0.0,5.0,3.5
C_yaw,-0.001923264656272837,-0.026012197561377074,0.0037189632455516724,-0.045759995217762854,-0.0,5.0,3.5
C_L,0.0008888122105342939,0.20971413398993377,0.0013661787288900087,0.20804335117568878,-0.0,10.0,3.5
