channel,a,b,c,sideslip,vw
C_S,0.0,0.00024106174726651564,0.07549649929029967,-10.0,25.0
C_roll,0.0,0.00199349397795406,-0.05220523484080244,-10.0,25.0
C_pitch,0.0,-0.020204272011672766,-1.0871864621098735,-10.0,25.0
C_yaw,0.0,0.0018982031727993534,0.4686464585981857,-10.0,25.0
C_L,0.0,0.0030342388077635772,0.2031184789196153,-8.0,5.0
C_D,0.0,0.0009216396124873777,0.6949698394906355,-8.0,5.0
C_S,0.0,0.00020784577415303474,0.10311660681759506,-8.0,5.0
C_roll,0.0,0.002310609673095408,0.04864613975231535,-8.0,5.0
C_pitch,0.0,-0.02599467462797798,-1.1603689949499068,-8.0,5.0
C_yaw,0.0,0.0018246432605490415,0.5040461443368137,-8.0,5.0
C_L,0.0,0.0014833791945752062,0.19937799699891415,-8.0,10.0
C_D,0.0,0.0004311084867379652,0.6928255651611794,-8.0,10.0
C_S,0.0,0.00044925935344408685,0.0667876894714076,-8.0,10.0
C_roll,0.0,0.001874795023633857,-0.02470499999629718,-8.0,10.0
C_pitch,0.0,-0.021166171192386264,-1.1390840721619415,-8.0,10.0
C_yaw,0.0,0.0018324288580167521,0.42236640871728237,-8.0,10.0
C_L,0.0,0.0011552853922727375,0.20236089483029734,-8.0,15.0
C_D,0.0,0.0006243998957129893,0.690844511181778,-8.0,15.0
C_S,0.0,0.00041436518729246787,0.05858526460273949,-8.0,15.0
C_roll,0.0,0.0017193115892775485,-0.042063562636173314,-8.0,15.0
C_pitch,0.0,-0.020676771105090978,-1.1412173638587804,-8.0,15.0
C_yaw,0.0,0.0018225888215865522,0.40327042690753895,-8.0,15.0
C_L,0.0,0.0007532985575557137,0.1980056475425015,-8.0,20.0
C_D,0.0,2.4051960591173964e-05,0.6784173571227514,-8.0,20.0
C_S,0.0,0.00018076879258588756,0.05731235157902454,-8.0,20.0
C_roll,0.0,0.0016292704358449584,-0.040257814436968443,-8.0,20.0
C_pitch,0.0,-0.01868135987538574,-1.103683225338524,-8.0,20.0
C_yaw,0.0,0.001021143263744968,0.39236195568919185,-8.0,20.0
C_L,0.0,0.0008094339560111585,0.19046146387062193,-8.0,25.0
C_D,0.0,0.000520988238142905,0.6719433735781084,-8.0,25.0
C_S,0.0,0.00035246477488225144,0.056041787390278125,-8.0,25.0
C_roll,0.0,0.0017522162406706544,-0.03425417284555346,-8.0,25.0
C_pitch,0.0,-0.019037671644243078,-1.0789321349400998,-8.0,25.0
C_yaw,0.0,0.001695739246833758,0.38762838948855166,-8.0,25.0
C_L,0.0,0.0028180380816685787,0.2113100531490878,-6.0,5.0
C_D,0.0,0.000720820477776944,0.6744730874111395,-6.0,5.0
C_S,0.0,0.00026787931642089616,0.1034809010056137,-6.0,5.0
C_roll,0.0,0.0024710232055272256,0.05869493479530859,-6.0,5.0
C_pitch,0.0,-0.024672688259632848,-1.1659439596887151,-6.0,5.0
C_yaw,0.0,0.0016333597346952166,0.4288115884627911,-6.0,5.0
C_L,0.0,0.0012608718905600341,0.20719446747964335,-6.0,10.0
C_D,0.0,0.00015411346721993895,0.6661690348380628,-6.0,10.0
C_S,0.0,0.00036139412020353275,0.0694554238303887,-6.0,10.0
C_roll,0.0,0.0020673898042357095,0.006391208872412531,-6.0,10.0
C_pitch,0.0,-0.019482062113776136,-1.1457895416670663,-6.0,10.0
C_yaw,0.0,0.0015004906395129118,0.3635076679170699,-6.0,10.0
C_L,0.0,0.0010027086907187692,0.20203966800782736,-6.0,15.0
C_D,0.0,0.0004822902494129534,0.6582555016027372,-6.0,15.0
C_S,0.0,0.0003520810734263162,0.060188844310743596,-6.0,15.0
C_roll,0.0,0.0017615362722106524,-0.004442627287875758,-6.0,15.0
C_pitch,0.0,-0.019345499985305267,-1.1200141436034359,-6.0,15.0
C_yaw,0.0,0.0015056767752616733,0.3443566363570912,-6.0,15.0
C_L,0.0,0.0006816014476271004,0.1980046290546856,-6.0,20.0
C_D,0.0,-0.00013953714385450217,0.6487877450529675,-6.0,20.0
C_S,0.0,0.00020285914591883624,0.058607665429467014,-6.0,20.0
C_roll,0.0,0.0017699633784301772,-0.0055881467325322514,-6.0,20.0
C_pitch,0.0,-0.01739732498366816,-1.0910041346354729,-6.0,20.0
C_yaw,0.0,0.0009012135645408441,0.33497983268526677,-6.0,20.0
C_L,0.0,0.00058191029717973,0.19408511157321626,-6.0,25.0
C_D,0.0,-2.6767335173097694e-05,0.6533314355529966,-6.0,25.0
C_S,0.0,0.00013243828871206,0.06506640831904628,-6.0,25.0
C_roll,0.0,0.001832500043238721,0.0003697155726845915,-6.0,25.0
C_pitch,0.0,-0.017409856609139043,-1.0826725216029232,-6.0,25.0
C_yaw,0.0,0.000849989352690885,0.3478197903916651,-6.0,25.0
C_L,0.0,0.003313664576907559,0.2204994260643173,-4.0,5.0
C_D,0.0,0.0009361870802593584,0.6533631277230421,-4.0,5.0
C_S,0.0,0.0002709470046010896,0.08335712574548851,-4.0,5.0
C_roll,0.0,0.0019592589599686824,0.04684180372301471,-4.0,5.0
C_pitch,0.0,-0.025672238945971874,-1.1732474134461015,-4.0,5.0
C_yaw,0.0,0.0012021047994512214,0.32268013668197415,-4.0,5.0
C_L,0.0,0.0013891023146502491,0.20885405011258293,-4.0,10.0
