beta,CL,CD,CL/CD,CS,CMx,CMy,CMz
0.0,0.9117541215106653,0.07427046000718139,12.276134029902407,6.768371749027915e-13,-2.862371548624153e-10,0.19328491210277418,-3.961529263753328e-11
1.0526315789473684,0.906277327014988,0.07522868811074114,12.046964393169976,-0.01664053616315727,-0.01600003325979967,0.19192905541968036,-0.007240831192598499
2.1052631578947367,0.9006185025646541,0.07627548218227956,11.807444237617513,-0.030414291865375396,-0.02818308444273972,0.19040845709590073,-0.012964360633113401
3.1578947368421053,0.897640560526293,0.07689583156737109,11.6734619059271,-0.0443911033885498,-0.04060765557781668,0.1899075294415114,-0.018641962212533388
4.2105263157894735,0.8939685838084827,0.07781040859074849,11.489061682099608,-0.05820877963096918,-0.05299457629030855,0.1892967065023478,-0.02400539404139462
5.263157894736842,0.8671566297694728,0.08071978154726905,10.742801989146498,-0.06200149699616237,-0.05651292771981764,0.1824728766459191,-0.028598835738297305
6.315789473684211,0.858244709415786,0.08322260875285709,10.312638864331706,-0.07462712849282656,-0.07063952338889354,0.18041386501558856,-0.033528022623129365
7.368421052631579,0.8375600051696171,0.08811779471799033,9.50500415778811,-0.08221237322035965,-0.08199685382987672,0.1753122269759744,-0.036056777812339444
8.421052631578947,0.8203370945573659,0.09163355520890266,8.952365677476912,-0.09293454143046528,-0.09520440482298957,0.1715186360967002,-0.03962981480714345
9.473684210526315,0.8029809719495304,0.09482244446919792,8.468258506142714,-0.09967548142771308,-0.10774845248628794,0.167431843285879,-0.04293829879437776
10.526315789473683,0.7893923707750099,0.10091920980368367,7.82202290634856,-0.11013853363841233,-0.12474461344922373,0.1646587487412428,-0.04314486199541447
11.578947368421051,0.7719817336984718,0.10192312165238193,7.574157082152425,-0.11881777013727776,-0.1357855961530519,0.16083649836575875,-0.046877547156015775
12.631578947368421,0.7547559880530055,0.10809233818117107,6.9825114411714955,-0.12346426837843569,-0.15048480691307026,0.156738193788823,-0.04578216900751404
13.68421052631579,,,,,,,
14.736842105263158,,,,,,,
15.789473684210526,,,,,,,
16.842105263157894,,,,,,,
17.894736842105264,,,,,,,
18.94736842105263,,,,,,,
20.0,,,,,,,
