CMx,CMx_ci,CMy,CMy_ci,CMz,CMz_ci,beta
0.14267219672444506,0.023978814634790242,0.10549763545982169,0.02673302420748145,-0.17009506820645864,0.022567576924055855,-20.03306181832601
0.0715148071806949,0.024517043651784413,0.15069211974153332,0.036804277534201575,-0.13507559775447434,0.02567452162348294,-14.015708749779463
0.0629870090871866,0.023110568093991566,0.1543728656036296,0.03290593214529253,-0.10643956020603001,0.02343389411485435,-12.01532688930784
0.06347360573564624,0.024219076015168112,0.15739056283340627,0.03295472630933557,-0.056673841178335904,0.023632597318832806,-10.02193052375522
0.1169120694828203,0.02678601699475919,0.18012530282209271,0.03487939868297334,-0.014114514921990012,0.02244367975923569,-8.055560834151049
0.04082942786676354,0.028626370495579756,0.13054621949960474,0.04020058195097489,-0.042741533150723675,0.028557163240751724,-6.029862930104683
-0.011579545784980227,0.032160379523528605,0.12677329819739355,0.039388581334356534,-0.08446513367825574,0.029014448933835466,-4.002438813376063
-0.028934042638521455,0.03295645366859982,0.111899049073512,0.0421249007013808,-0.07015426463324259,0.028611895695217573,-1.9904369199291798
-0.009956006486023057,0.03152077825176278,0.07521871935539398,0.04453813865675015,0.006222948406878629,0.02801858777528341,0.006236934639288943
-0.003801946057353614,0.03097277293557204,0.06709782491309646,0.04246323748528948,0.07538370218183021,0.027814512628277645,2.0092166497800514
-0.02630855496432942,0.028133887006665467,0.07753545102726782,0.04428544592174988,0.07216930667157673,0.027566344229640945,4.026042853894021
-0.04628778921046986,0.02841116024980848,0.10808440299863736,0.04236010249154544,0.07551878635849422,0.024935804131786338,6.032313484777512
-0.08891674015415453,0.028995113913509018,0.1459467984100354,0.039355378898487774,0.0454755154487997,0.02820736167232692,8.040287349192912
-0.09408498151370151,0.02606045371991776,0.1243859209403137,0.036135921866315354,0.07060912478199886,0.027719162555441615,10.037892784949944
-0.036928986911084774,0.028940250188858773,0.14248864395646413,0.03888261590568467,0.16566876463825453,0.02960078240433585,12.012352613272146
-0.10350531212898736,0.025004073768582546,0.1164722146891012,0.038372508167279225,0.12211930339246772,0.029571321723706648,14.03755227969408
-0.14242096708412344,0.023382796338412656,0.011706200452574558,0.03255598621845022,0.1427714305987929,0.022400434567836015,20.050484500008725
