beta,CL,CD,CL/CD,CS
0.0,0.94036693230921,0.07436258288590158,12.645700240833005,-1.9746459087618326e-13
1.0526315789473684,0.9398565231487963,0.0744478650115035,12.624358307703949,-0.017044594069369597
2.1052631578947367,0.9383353445379571,0.07470429156477269,12.560661842624787,-0.03409888640525447
3.1578947368421053,0.9358210502902246,0.07512834433464984,12.456298066702049,-0.051182659676645204
4.2105263157894735,0.9051248423618024,0.08070376362571079,11.215398163580138,-0.06171498713497112
5.263157894736842,0.8997673474232905,0.08168079384448432,11.015653803957848,-0.07849945359960162
6.315789473684211,0.8937073320373171,0.08275984717316036,10.798803557084783,-0.0953202315618951
7.368421052631579,0.8653161219361555,0.08810686765004663,9.82121082062662,-0.10200081999705123
8.421052631578947,0.8561589032130108,0.08975368935258331,9.538982847264636,-0.11781919359224079
9.473684210526315,0.8413147327875322,0.09569830330854111,8.791323395515672,-0.12229462277859937
10.526315789473683,0.8113728473717592,0.10027858375183599,8.09118773934523,-0.12694303791123343
11.578947368421051,0.7974184314306281,0.10575050519320658,7.540563801314628,-0.13019849667653
12.631578947368421,0.7685340901608424,0.1097351512323437,7.00353607326439,-0.13917270913240967
13.68421052631579,0.7513574511577478,0.11418367034051971,6.580253103767307,-0.14231346223934488
14.736842105263158,0.728867822973059,0.11735500608911918,6.210794471090207,-0.14852356005561665
15.789473684210526,0.7162725948146283,0.11640007284846413,6.153540777823314,-0.1488741786961478
16.842105263157894,0.7021189160045869,0.12040389977023297,5.831363579954154,-0.15046271051427104
17.894736842105264,0.6798954131764535,0.11716907015974476,5.802686769208843,-0.15493479784187877
18.94736842105263,0.6568576337440003,0.12120277282016202,5.419493452667383,-0.14587166124371787
20.0,0.6447853722201212,0.12360520670156837,5.216490384396889,-0.15147004715634346
